DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR
21/09/2022;AF36170;3;l4
21/09/2022;AF36171;5;l3
21/09/2022;AF36172;3;l1
21/09/2022;AF36173;1;l4
21/09/2022;AF36174;6;l1
21/09/2022;AF36175;5;l4
21/09/2022;AF36176;5;l3
21/09/2022;AF36177;6;l4
21/09/2022;AF36178;4;l4
21/09/2022;AF36179;3;l2
21/09/2022;AF36180;3;l3
21/09/2022;AF36181;1;l2
21/09/2022;AF36182;3;l3
21/09/2022;AF36183;5;l3
21/09/2022;AF36184;3;l1
21/09/2022;AF36185;2;l2
21/09/2022;AF36186;3;l2
21/09/2022;AF36187;2;l1
21/09/2022;AF36188;3;l3
21/09/2022;AF36189;7;l3
21/09/2022;AF36190;7;l2
21/09/2022;AF36191;6;l2
21/09/2022;AF36192;2;l1
21/09/2022;AF36193;7;l2
21/09/2022;AF36194;3;l1
21/09/2022;AF36195;3;l3
21/09/2022;AF36196;5;l3
21/09/2022;AF36197;5;l4
21/09/2022;AF36198;9;l2
21/09/2022;AF36199;3;l3
21/09/2022;AF36200;6;l3
21/09/2022;AF36201;4;l4
21/09/2022;AF36202;2;l3
21/09/2022;AF36203;7;l2
21/09/2022;AF36204;1;l1
21/09/2022;AF36205;7;l4
21/09/2022;AF36206;9;l3
21/09/2022;AF36207;9;l4
21/09/2022;AF36208;4;l2
21/09/2022;AF36209;6;l3
21/09/2022;AF36210;3;l3
21/09/2022;AF36211;3;l1
21/09/2022;AF36212;4;l1
21/09/2022;AF36213;3;l1
21/09/2022;AF36214;7;l2
21/09/2022;AF36215;5;l3
21/09/2022;AF36216;7;l1
21/09/2022;AF36217;3;l1
21/09/2022;AF36218;9;l3
21/09/2022;AF36219;3;l1
21/09/2022;AF36220;7;l2
21/09/2022;AF36221;3;l4
21/09/2022;AF36222;2;l1
21/09/2022;AF36223;3;l3
21/09/2022;AF36224;6;l1
21/09/2022;AF36225;7;l1
21/09/2022;AF36226;2;l2
21/09/2022;AF36227;2;l4
21/09/2022;AF36228;7;l3
21/09/2022;AF36229;4;l2
21/09/2022;AF36230;7;l2
21/09/2022;AF36231;6;l3
21/09/2022;AF36232;6;l3
21/09/2022;AF36233;3;l4
21/09/2022;AF36234;3;l1
21/09/2022;AF36235;2;l2
21/09/2022;AF36236;4;l1
21/09/2022;AF36237;7;l2
21/09/2022;AF36238;2;l1
21/09/2022;AF36239;3;l1
21/09/2022;AF36240;2;l2
21/09/2022;AF36241;3;l1
21/09/2022;AF36242;2;l2
21/09/2022;AF36243;3;l2
21/09/2022;AF36244;2;l1
21/09/2022;AF36245;3;l3
21/09/2022;AF36246;3;l2
21/09/2022;AF36247;5;l3
21/09/2022;AF36248;9;l3
21/09/2022;AF36249;3;l2
21/09/2022;AF36250;7;l3
21/09/2022;AF36251;7;l3
21/09/2022;AF36252;7;l3
21/09/2022;AF36253;3;l2
21/09/2022;AF36254;3;l3
21/09/2022;AF36255;9;l2
21/09/2022;AF36256;9;l2
21/09/2022;AF36257;5;l2
21/09/2022;AF36258;2;l3
21/09/2022;AF36259;7;l1
21/09/2022;AF36260;6;l1
21/09/2022;AF36261;1;l4
21/09/2022;AF36262;9;l3
21/09/2022;AF36263;5;l2
22/09/2022;AF36264;4;l1
22/09/2022;AF36265;6;l2
22/09/2022;AF36266;9;l1
22/09/2022;AF36267;1;l3
22/09/2022;AF36268;5;l1
22/09/2022;AF36269;9;l3
22/09/2022;AF36270;6;l2
22/09/2022;AF36271;7;l2
22/09/2022;AF36272;3;l3
22/09/2022;AF36273;1;l2
22/09/2022;AF36274;5;l1
22/09/2022;AF36275;2;l3
22/09/2022;AF36276;3;l3
22/09/2022;AF36277;3;l2
22/09/2022;AF36278;5;l3
22/09/2022;AF36279;2;l3
22/09/2022;AF36280;3;l1
22/09/2022;AF36281;3;l3
22/09/2022;AF36282;3;l2
22/09/2022;AF36283;6;l3
22/09/2022;AF36284;3;l1
22/09/2022;AF36285;5;l3
22/09/2022;AF36286;5;l1
22/09/2022;AF36287;2;l1
22/09/2022;AF36288;6;l2
22/09/2022;AF36289;9;l2
22/09/2022;AF36290;7;l2
22/09/2022;AF36291;7;l2
22/09/2022;AF36292;3;l2
22/09/2022;AF36293;2;l3
22/09/2022;AF36294;4;l3
22/09/2022;AF36295;7;l4
22/09/2022;AF36296;1;l4
22/09/2022;AF36297;9;l2
22/09/2022;AF36298;7;l3
22/09/2022;AF36299;3;l1
22/09/2022;AF36300;4;l3
22/09/2022;AF36301;2;l1
22/09/2022;AF36302;7;l3
22/09/2022;AF36303;4;l2
22/09/2022;AF36304;6;l3
22/09/2022;AF36305;5;l3
22/09/2022;AF36306;2;l2
22/09/2022;AF36307;6;l3
22/09/2022;AF36308;9;l1
22/09/2022;AF36309;6;l3
22/09/2022;AF36310;5;l1
22/09/2022;AF36311;1;l1
22/09/2022;AF36312;3;l2
22/09/2022;AF36313;3;l2
22/09/2022;AF36314;7;l3
22/09/2022;AF36315;2;l1
22/09/2022;AF36316;2;l1
22/09/2022;AF36317;2;l3
22/09/2022;AF36318;9;l4
22/09/2022;AF36319;6;l2
22/09/2022;AF36320;9;l3
22/09/2022;AF36321;2;l1
22/09/2022;AF36322;2;l2
22/09/2022;AF36323;6;l1
22/09/2022;AF36324;3;l3
22/09/2022;AF36325;7;l2
22/09/2022;AF36326;3;l3
22/09/2022;AF36327;2;l1
22/09/2022;AF36328;2;l1
22/09/2022;AF36329;9;l2
22/09/2022;AF36330;2;l1
22/09/2022;AF36331;3;l2
22/09/2022;AF36332;9;l1
22/09/2022;AF36333;4;l4
22/09/2022;AF36334;6;l3
22/09/2022;AF36335;6;l2
22/09/2022;AF36336;2;l1
22/09/2022;AF36337;9;l1
22/09/2022;AF36338;3;l2
22/09/2022;AF36339;5;l1
22/09/2022;AF36340;5;l1
22/09/2022;AF36341;2;l2
22/09/2022;AF36342;6;l3
22/09/2022;AF36343;3;l2
22/09/2022;AF36344;9;l1
22/09/2022;AF36345;6;l3
22/09/2022;AF36346;2;l2
22/09/2022;AF36347;4;l1
22/09/2022;AF36348;4;l4
22/09/2022;AF36349;5;l1
22/09/2022;AF36350;3;l1
22/09/2022;AF36351;9;l2
22/09/2022;AF36352;3;l1
22/09/2022;AF36353;5;l2
22/09/2022;AF36354;4;l3
22/09/2022;AF36355;1;l1
22/09/2022;AF36356;1;l2
22/09/2022;AF36357;3;l3
22/09/2022;AF36358;9;l3
22/09/2022;AF36359;3;l3
22/09/2022;AF36360;5;l3
22/09/2022;AF36361;9;l3
22/09/2022;AF36362;2;l3
22/09/2022;AF36363;3;l1
22/09/2022;AF36364;3;l1
22/09/2022;AF36365;2;l2
22/09/2022;AF36366;2;l4
22/09/2022;AF36367;2;l1
22/09/2022;AF36368;7;l1
22/09/2022;AF36369;9;l3
22/09/2022;AF36370;2;l1
22/09/2022;AF36371;2;l1
22/09/2022;AF36372;5;l3
22/09/2022;AF36373;3;l1
22/09/2022;AF36374;3;l3
22/09/2022;AF36375;9;l4
22/09/2022;AF36376;2;l3
22/09/2022;AF36377;1;l1
22/09/2022;AF36378;6;l2
22/09/2022;AF36379;9;l1
22/09/2022;AF36380;6;l4
22/09/2022;AF36381;2;l1
22/09/2022;AF36382;5;l4
22/09/2022;AF36383;6;l2
22/09/2022;AF36384;9;l2
22/09/2022;AF36385;2;l1
22/09/2022;AF36386;2;l1
22/09/2022;AF36387;4;l1
22/09/2022;AF36388;9;l4
22/09/2022;AF36389;4;l2
22/09/2022;AF36390;4;l3
22/09/2022;AF36391;4;l1
22/09/2022;AF36392;4;l1
22/09/2022;AF36393;3;l4
22/09/2022;AF36394;3;l1
22/09/2022;AF36395;7;l1
22/09/2022;AF36396;9;l1
22/09/2022;AF36397;4;l2
22/09/2022;AF36398;2;l2
22/09/2022;AF36399;1;l2
22/09/2022;AF36400;2;l2
22/09/2022;AF36401;4;l3
22/09/2022;AF36402;2;l3
22/09/2022;AF36403;6;l3
22/09/2022;AF36404;3;l2
22/09/2022;AF36405;5;l1
23/09/2022;AF36406;2;l2
23/09/2022;AF36407;6;l2
23/09/2022;AF36408;2;l1
23/09/2022;AF36409;7;l4
23/09/2022;AF36410;5;l4
23/09/2022;AF36411;1;l1
23/09/2022;AF36412;2;l2
23/09/2022;AF36413;2;l1
23/09/2022;AF36414;7;l1
23/09/2022;AF36415;4;l2
23/09/2022;AF36416;3;l3
23/09/2022;AF36417;5;l1
23/09/2022;AF36418;9;l1
23/09/2022;AF36419;3;l3
23/09/2022;AF36420;1;l2
23/09/2022;AF36421;2;l3
23/09/2022;AF36422;4;l2
23/09/2022;AF36423;7;l1
23/09/2022;AF36424;2;l4
23/09/2022;AF36425;5;l3
23/09/2022;AF36426;9;l2
23/09/2022;AF36427;3;l3
23/09/2022;AF36428;3;l3
23/09/2022;AF36429;2;l1
23/09/2022;AF36430;4;l3
23/09/2022;AF36431;6;l4
23/09/2022;AF36432;4;l2
23/09/2022;AF36433;1;l3
23/09/2022;AF36434;5;l1
23/09/2022;AF36435;1;l4
23/09/2022;AF36436;1;l2
23/09/2022;AF36437;4;l1
23/09/2022;AF36438;6;l1
23/09/2022;AF36439;1;l2
23/09/2022;AF36440;1;l1
23/09/2022;AF36441;9;l4
23/09/2022;AF36442;2;l1
23/09/2022;AF36443;5;l4
23/09/2022;AF36444;5;l2
23/09/2022;AF36445;6;l2
23/09/2022;AF36446;5;l2
23/09/2022;AF36447;2;l2
23/09/2022;AF36448;7;l2
23/09/2022;AF36449;6;l3
23/09/2022;AF36450;3;l2
23/09/2022;AF36451;2;l2
23/09/2022;AF36452;7;l1
23/09/2022;AF36453;1;l3
23/09/2022;AF36454;1;l3
23/09/2022;AF36455;3;l3
23/09/2022;AF36456;5;l1
23/09/2022;AF36457;6;l2
23/09/2022;AF36458;3;l3
23/09/2022;AF36459;3;l2
23/09/2022;AF36460;9;l1
23/09/2022;AF36461;7;l3
23/09/2022;AF36462;2;l2
23/09/2022;AF36463;2;l2
23/09/2022;AF36464;2;l2
23/09/2022;AF36465;7;l4
23/09/2022;AF36466;6;l3
23/09/2022;AF36467;1;l1
23/09/2022;AF36468;3;l2
23/09/2022;AF36469;5;l3
23/09/2022;AF36470;3;l2
23/09/2022;AF36471;3;l2
23/09/2022;AF36472;1;l1
23/09/2022;AF36473;6;l2
23/09/2022;AF36474;9;l1
23/09/2022;AF36475;3;l1
23/09/2022;AF36476;2;l3
23/09/2022;AF36477;3;l2
23/09/2022;AF36478;6;l2
23/09/2022;AF36479;7;l3
23/09/2022;AF36480;5;l1
23/09/2022;AF36481;3;l2
23/09/2022;AF36482;1;l3
23/09/2022;AF36483;3;l1
23/09/2022;AF36484;2;l2
23/09/2022;AF36485;1;l2
23/09/2022;AF36486;2;l2
23/09/2022;AF36487;2;l4
23/09/2022;AF36488;6;l2
23/09/2022;AF36489;3;l1
23/09/2022;AF36490;4;l4
23/09/2022;AF36491;3;l3
23/09/2022;AF36492;2;l2
23/09/2022;AF36493;6;l2
23/09/2022;AF36494;7;l3
23/09/2022;AF36495;7;l1
23/09/2022;AF36496;7;l3
23/09/2022;AF36497;2;l4
23/09/2022;AF36498;1;l2
23/09/2022;AF36499;3;l3
23/09/2022;AF36500;4;l2
23/09/2022;AF36501;2;l3
23/09/2022;AF36502;2;l2
23/09/2022;AF36503;5;l4
23/09/2022;AF36504;2;l1
23/09/2022;AF36505;3;l1
23/09/2022;AF36506;6;l2
23/09/2022;AF36507;4;l3
23/09/2022;AF36508;5;l2
23/09/2022;AF36509;6;l1
23/09/2022;AF36510;6;l1
23/09/2022;AF36511;4;l3
23/09/2022;AF36512;7;l1
23/09/2022;AF36513;9;l3
23/09/2022;AF36514;7;l1
23/09/2022;AF36515;3;l1
23/09/2022;AF36516;3;l4
23/09/2022;AF36517;3;l4
23/09/2022;AF36518;2;l1
23/09/2022;AF36519;7;l1
23/09/2022;AF36520;3;l2
23/09/2022;AF36521;3;l4
23/09/2022;AF36522;3;l3
23/09/2022;AF36523;9;l2
23/09/2022;AF36524;3;l2
23/09/2022;AF36525;2;l3
23/09/2022;AF36526;3;l3
23/09/2022;AF36527;3;l3
23/09/2022;AF36528;2;l1
23/09/2022;AF36529;7;l2
23/09/2022;AF36530;4;l4
23/09/2022;AF36531;7;l1
23/09/2022;AF36532;6;l3
23/09/2022;AF36533;7;l3
23/09/2022;AF36534;7;l1
23/09/2022;AF36535;9;l1
24/09/2022;AF36536;9;l3
24/09/2022;AF36537;9;l1
24/09/2022;AF36538;4;l2
24/09/2022;AF36539;7;l2
24/09/2022;AF36540;6;l2
24/09/2022;AF36541;2;l3
24/09/2022;AF36542;9;l4
24/09/2022;AF36543;9;l1
24/09/2022;AF36544;3;l2
24/09/2022;AF36545;2;l3
24/09/2022;AF36546;1;l1
24/09/2022;AF36547;2;l4
24/09/2022;AF36548;2;l2
24/09/2022;AF36549;2;l1
24/09/2022;AF36550;7;l1
24/09/2022;AF36551;7;l3
24/09/2022;AF36552;2;l2
24/09/2022;AF36553;7;l2
24/09/2022;AF36554;7;l1
24/09/2022;AF36555;2;l3
24/09/2022;AF36556;3;l1
24/09/2022;AF36557;3;l2
24/09/2022;AF36558;6;l1
24/09/2022;AF36559;7;l2
24/09/2022;AF36560;5;l2
24/09/2022;AF36561;6;l2
24/09/2022;AF36562;9;l2
24/09/2022;AF36563;3;l2
24/09/2022;AF36564;5;l2
24/09/2022;AF36565;4;l4
24/09/2022;AF36566;4;l3
24/09/2022;AF36567;7;l1
24/09/2022;AF36568;3;l1
24/09/2022;AF36569;5;l2
24/09/2022;AF36570;7;l2
24/09/2022;AF36571;5;l1
24/09/2022;AF36572;3;l1
24/09/2022;AF36573;2;l2
24/09/2022;AF36574;6;l2
24/09/2022;AF36575;1;l2
24/09/2022;AF36576;7;l2
24/09/2022;AF36577;6;l2
24/09/2022;AF36578;3;l3
24/09/2022;AF36579;7;l1
24/09/2022;AF36580;3;l1
24/09/2022;AF36581;3;l4
24/09/2022;AF36582;2;l2
24/09/2022;AF36583;2;l1
24/09/2022;AF36584;2;l2
24/09/2022;AF36585;7;l1
24/09/2022;AF36586;7;l2
24/09/2022;AF36587;6;l1
24/09/2022;AF36588;4;l3
24/09/2022;AF36589;3;l3
24/09/2022;AF36590;1;l2
24/09/2022;AF36591;9;l2
24/09/2022;AF36592;2;l2
24/09/2022;AF36593;9;l1
24/09/2022;AF36594;2;l3
24/09/2022;AF36595;3;l1
24/09/2022;AF36596;9;l4
24/09/2022;AF36597;6;l4
24/09/2022;AF36598;9;l1
24/09/2022;AF36599;3;l3
24/09/2022;AF36600;3;l1
24/09/2022;AF36601;2;l2
24/09/2022;AF36602;6;l2
24/09/2022;AF36603;2;l1
24/09/2022;AF36604;3;l2
24/09/2022;AF36605;6;l2
24/09/2022;AF36606;2;l3
24/09/2022;AF36607;2;l1
24/09/2022;AF36608;3;l3
24/09/2022;AF36609;5;l2
24/09/2022;AF36610;9;l3
24/09/2022;AF36611;6;l2
24/09/2022;AF36612;2;l3
24/09/2022;AF36613;5;l1
24/09/2022;AF36614;4;l1
24/09/2022;AF36615;9;l3
24/09/2022;AF36616;3;l2
24/09/2022;AF36617;2;l1
24/09/2022;AF36618;5;l1
24/09/2022;AF36619;5;l1
24/09/2022;AF36620;7;l4
24/09/2022;AF36621;3;l2
24/09/2022;AF36622;9;l1
24/09/2022;AF36623;4;l1
24/09/2022;AF36624;3;l3
24/09/2022;AF36625;5;l2
24/09/2022;AF36626;3;l3
24/09/2022;AF36627;1;l2
24/09/2022;AF36628;3;l1
24/09/2022;AF36629;5;l3
24/09/2022;AF36630;4;l3
24/09/2022;AF36631;3;l3
24/09/2022;AF36632;4;l1
24/09/2022;AF36633;4;l4
24/09/2022;AF36634;6;l3
24/09/2022;AF36635;6;l1
24/09/2022;AF36636;3;l4
24/09/2022;AF36637;3;l1
24/09/2022;AF36638;6;l2
24/09/2022;AF36639;5;l3
24/09/2022;AF36640;3;l2
24/09/2022;AF36641;9;l1
24/09/2022;AF36642;2;l3
24/09/2022;AF36643;2;l1
24/09/2022;AF36644;4;l2
24/09/2022;AF36645;3;l1
24/09/2022;AF36646;4;l1
24/09/2022;AF36647;3;l1
24/09/2022;AF36648;7;l2
24/09/2022;AF36649;3;l3
24/09/2022;AF36650;1;l1
24/09/2022;AF36651;2;l3
24/09/2022;AF36652;3;l2
24/09/2022;AF36653;1;l3
24/09/2022;AF36654;6;l1
24/09/2022;AF36655;3;l1
24/09/2022;AF36656;6;l3
24/09/2022;AF36657;4;l2
24/09/2022;AF36658;3;l1
24/09/2022;AF36659;9;l3
24/09/2022;AF36660;2;l2
24/09/2022;AF36661;6;l3
24/09/2022;AF36662;3;l2
24/09/2022;AF36663;2;l1
24/09/2022;AF36664;9;l3
24/09/2022;AF36665;5;l3
24/09/2022;AF36666;3;l2
24/09/2022;AF36667;3;l4
24/09/2022;AF36668;6;l1
24/09/2022;AF36669;6;l2
24/09/2022;AF36670;5;l2
24/09/2022;AF36671;7;l3
24/09/2022;AF36672;7;l2
24/09/2022;AF36673;3;l4
24/09/2022;AF36674;3;l4
24/09/2022;AF36675;1;l1
24/09/2022;AF36676;3;l4
24/09/2022;AF36677;3;l1
24/09/2022;AF36678;5;l2
24/09/2022;AF36679;2;l4
24/09/2022;AF36680;1;l2
24/09/2022;AF36681;2;l1
24/09/2022;AF36682;7;l1
24/09/2022;AF36683;7;l3
24/09/2022;AF36684;7;l2
24/09/2022;AF36685;4;l2
24/09/2022;AF36686;3;l4
24/09/2022;AF36687;2;l2
24/09/2022;AF36688;9;l2
25/09/2022;AF36689;3;l4
25/09/2022;AF36690;7;l2
25/09/2022;AF36691;4;l3
25/09/2022;AF36692;3;l3
25/09/2022;AF36693;5;l3
25/09/2022;AF36694;5;l3
25/09/2022;AF36695;2;l2
25/09/2022;AF36696;1;l2
25/09/2022;AF36697;3;l2
25/09/2022;AF36698;4;l1
25/09/2022;AF36699;7;l1
25/09/2022;AF36700;2;l2
25/09/2022;AF36701;1;l4
25/09/2022;AF36702;4;l3
25/09/2022;AF36703;3;l2
25/09/2022;AF36704;2;l1
25/09/2022;AF36705;3;l2
25/09/2022;AF36706;3;l2
25/09/2022;AF36707;7;l3
25/09/2022;AF36708;1;l2
25/09/2022;AF36709;3;l4
25/09/2022;AF36710;9;l2
25/09/2022;AF36711;7;l2
25/09/2022;AF36712;2;l2
25/09/2022;AF36713;4;l3
25/09/2022;AF36714;2;l3
25/09/2022;AF36715;2;l2
25/09/2022;AF36716;2;l1
25/09/2022;AF36717;7;l3
25/09/2022;AF36718;7;l2
25/09/2022;AF36719;5;l3
25/09/2022;AF36720;3;l3
25/09/2022;AF36721;4;l4
25/09/2022;AF36722;1;l3
25/09/2022;AF36723;2;l3
25/09/2022;AF36724;1;l1
25/09/2022;AF36725;3;l3
25/09/2022;AF36726;9;l4
25/09/2022;AF36727;1;l3
25/09/2022;AF36728;4;l1
25/09/2022;AF36729;6;l2
25/09/2022;AF36730;4;l2
25/09/2022;AF36731;2;l3
25/09/2022;AF36732;2;l2
25/09/2022;AF36733;2;l2
25/09/2022;AF36734;3;l4
25/09/2022;AF36735;1;l1
25/09/2022;AF36736;5;l1
25/09/2022;AF36737;3;l1
25/09/2022;AF36738;5;l2
25/09/2022;AF36739;1;l2
25/09/2022;AF36740;3;l1
25/09/2022;AF36741;6;l1
25/09/2022;AF36742;1;l1
25/09/2022;AF36743;4;l3
25/09/2022;AF36744;6;l3
25/09/2022;AF36745;3;l3
25/09/2022;AF36746;3;l3
25/09/2022;AF36747;3;l2
25/09/2022;AF36748;2;l2
25/09/2022;AF36749;5;l1
25/09/2022;AF36750;9;l2
25/09/2022;AF36751;3;l3
25/09/2022;AF36752;2;l2
25/09/2022;AF36753;3;l1
25/09/2022;AF36754;2;l3
25/09/2022;AF36755;4;l1
25/09/2022;AF36756;2;l1
25/09/2022;AF36757;6;l2
25/09/2022;AF36758;2;l3
25/09/2022;AF36759;1;l3
25/09/2022;AF36760;3;l3
25/09/2022;AF36761;5;l1
25/09/2022;AF36762;1;l3
25/09/2022;AF36763;4;l2
25/09/2022;AF36764;1;l2
25/09/2022;AF36765;3;l4
25/09/2022;AF36766;3;l2
25/09/2022;AF36767;1;l2
25/09/2022;AF36768;9;l3
25/09/2022;AF36769;6;l2
25/09/2022;AF36770;7;l3
25/09/2022;AF36771;6;l2
25/09/2022;AF36772;3;l2
25/09/2022;AF36773;7;l1
25/09/2022;AF36774;2;l2
25/09/2022;AF36775;7;l2
25/09/2022;AF36776;9;l1
25/09/2022;AF36777;4;l2
25/09/2022;AF36778;6;l3
25/09/2022;AF36779;7;l3
25/09/2022;AF36780;3;l1
25/09/2022;AF36781;6;l1
25/09/2022;AF36782;2;l3
25/09/2022;AF36783;5;l1
25/09/2022;AF36784;4;l3
25/09/2022;AF36785;2;l3
25/09/2022;AF36786;1;l1
25/09/2022;AF36787;9;l2
25/09/2022;AF36788;2;l3
25/09/2022;AF36789;1;l2
25/09/2022;AF36790;3;l1
25/09/2022;AF36791;9;l4
25/09/2022;AF36792;6;l1
25/09/2022;AF36793;6;l3
25/09/2022;AF36794;9;l3
25/09/2022;AF36795;2;l2
25/09/2022;AF36796;1;l2
25/09/2022;AF36797;7;l3
25/09/2022;AF36798;9;l1
25/09/2022;AF36799;2;l2
25/09/2022;AF36800;5;l2
25/09/2022;AF36801;5;l1
25/09/2022;AF36802;1;l1
25/09/2022;AF36803;3;l1
25/09/2022;AF36804;5;l3
25/09/2022;AF36805;3;l3
25/09/2022;AF36806;3;l1
25/09/2022;AF36807;1;l2
25/09/2022;AF36808;6;l1
25/09/2022;AF36809;9;l4
25/09/2022;AF36810;6;l3
26/09/2022;AF36811;6;l1
26/09/2022;AF36812;2;l2
26/09/2022;AF36813;9;l1
26/09/2022;AF36814;3;l1
26/09/2022;AF36815;2;l1
26/09/2022;AF36816;5;l1
26/09/2022;AF36817;9;l1
26/09/2022;AF36818;1;l1
26/09/2022;AF36819;6;l3
26/09/2022;AF36820;2;l1
26/09/2022;AF36821;1;l3
26/09/2022;AF36822;3;l2
26/09/2022;AF36823;2;l1
26/09/2022;AF36824;7;l1
26/09/2022;AF36825;2;l3
26/09/2022;AF36826;2;l1
26/09/2022;AF36827;2;l1
26/09/2022;AF36828;2;l2
26/09/2022;AF36829;9;l1
26/09/2022;AF36830;1;l3
26/09/2022;AF36831;5;l4
26/09/2022;AF36832;7;l3
26/09/2022;AF36833;6;l3
26/09/2022;AF36834;3;l3
26/09/2022;AF36835;6;l1
26/09/2022;AF36836;3;l2
26/09/2022;AF36837;4;l1
26/09/2022;AF36838;5;l2
26/09/2022;AF36839;3;l1
26/09/2022;AF36840;2;l3
26/09/2022;AF36841;9;l2
26/09/2022;AF36842;6;l2
26/09/2022;AF36843;5;l1
26/09/2022;AF36844;2;l2
26/09/2022;AF36845;6;l2
26/09/2022;AF36846;7;l3
26/09/2022;AF36847;4;l3
26/09/2022;AF36848;2;l3
26/09/2022;AF36849;4;l1
26/09/2022;AF36850;2;l1
26/09/2022;AF36851;4;l3
26/09/2022;AF36852;3;l1
26/09/2022;AF36853;3;l1
26/09/2022;AF36854;6;l3
26/09/2022;AF36855;3;l2
26/09/2022;AF36856;4;l3
26/09/2022;AF36857;3;l3
26/09/2022;AF36858;6;l2
26/09/2022;AF36859;3;l4
26/09/2022;AF36860;3;l2
26/09/2022;AF36861;5;l3
26/09/2022;AF36862;2;l3
26/09/2022;AF36863;2;l3
26/09/2022;AF36864;2;l3
26/09/2022;AF36865;6;l3
26/09/2022;AF36866;9;l3
26/09/2022;AF36867;9;l2
26/09/2022;AF36868;2;l2
26/09/2022;AF36869;4;l1
26/09/2022;AF36870;5;l4
26/09/2022;AF36871;6;l2
26/09/2022;AF36872;9;l2
26/09/2022;AF36873;9;l3
26/09/2022;AF36874;2;l2
26/09/2022;AF36875;9;l2
26/09/2022;AF36876;3;l1
26/09/2022;AF36877;2;l1
26/09/2022;AF36878;7;l4
26/09/2022;AF36879;7;l1
26/09/2022;AF36880;3;l3
26/09/2022;AF36881;9;l1
26/09/2022;AF36882;6;l4
26/09/2022;AF36883;2;l2
26/09/2022;AF36884;5;l2
26/09/2022;AF36885;3;l3
26/09/2022;AF36886;2;l3
26/09/2022;AF36887;9;l2
26/09/2022;AF36888;3;l3
26/09/2022;AF36889;6;l1
26/09/2022;AF36890;5;l2
26/09/2022;AF36891;2;l1
26/09/2022;AF36892;7;l3
26/09/2022;AF36893;6;l1
26/09/2022;AF36894;6;l2
26/09/2022;AF36895;1;l1
26/09/2022;AF36896;6;l3
26/09/2022;AF36897;3;l3
26/09/2022;AF36898;1;l1
26/09/2022;AF36899;4;l2
26/09/2022;AF36900;7;l3
26/09/2022;AF36901;3;l2
26/09/2022;AF36902;5;l1
26/09/2022;AF36903;2;l1
26/09/2022;AF36904;2;l4
26/09/2022;AF36905;5;l2
26/09/2022;AF36906;3;l1
26/09/2022;AF36907;9;l3
26/09/2022;AF36908;9;l2
26/09/2022;AF36909;7;l3
26/09/2022;AF36910;3;l2
26/09/2022;AF36911;2;l3
26/09/2022;AF36912;2;l1
26/09/2022;AF36913;1;l1
26/09/2022;AF36914;3;l1
26/09/2022;AF36915;6;l4
26/09/2022;AF36916;6;l2
26/09/2022;AF36917;1;l1
26/09/2022;AF36918;7;l2
26/09/2022;AF36919;2;l3
26/09/2022;AF36920;5;l1
26/09/2022;AF36921;5;l1
26/09/2022;AF36922;9;l1
26/09/2022;AF36923;5;l3
26/09/2022;AF36924;3;l3
26/09/2022;AF36925;9;l1
26/09/2022;AF36926;3;l2
26/09/2022;AF36927;1;l4
26/09/2022;AF36928;2;l3
26/09/2022;AF36929;2;l1
26/09/2022;AF36930;2;l3
26/09/2022;AF36931;3;l2
26/09/2022;AF36932;3;l3
26/09/2022;AF36933;9;l3
26/09/2022;AF36934;9;l2
26/09/2022;AF36935;1;l2
26/09/2022;AF36936;7;l4
26/09/2022;AF36937;5;l1
26/09/2022;AF36938;1;l2
26/09/2022;AF36939;5;l2
26/09/2022;AF36940;3;l2
26/09/2022;AF36941;3;l1
26/09/2022;AF36942;2;l1
26/09/2022;AF36943;6;l1
26/09/2022;AF36944;1;l3
26/09/2022;AF36945;9;l3
26/09/2022;AF36946;7;l1
26/09/2022;AF36947;2;l1
26/09/2022;AF36948;7;l2
26/09/2022;AF36949;2;l3
27/09/2022;AF36950;7;l3
27/09/2022;AF36951;3;l3
27/09/2022;AF36952;3;l3
27/09/2022;AF36953;7;l1
27/09/2022;AF36954;3;l2
27/09/2022;AF36955;7;l4
27/09/2022;AF36956;4;l1
27/09/2022;AF36957;1;l4
27/09/2022;AF36958;1;l4
27/09/2022;AF36959;3;l2
27/09/2022;AF36960;2;l3
27/09/2022;AF36961;4;l2
27/09/2022;AF36962;9;l2
27/09/2022;AF36963;7;l2
27/09/2022;AF36964;2;l1
27/09/2022;AF36965;3;l2
27/09/2022;AF36966;6;l1
27/09/2022;AF36967;2;l1
27/09/2022;AF36968;1;l3
27/09/2022;AF36969;3;l4
27/09/2022;AF36970;3;l2
27/09/2022;AF36971;4;l4
27/09/2022;AF36972;5;l3
27/09/2022;AF36973;3;l1
27/09/2022;AF36974;3;l1
27/09/2022;AF36975;1;l4
27/09/2022;AF36976;2;l1
27/09/2022;AF36977;7;l1
27/09/2022;AF36978;3;l2
27/09/2022;AF36979;2;l1
27/09/2022;AF36980;5;l3
27/09/2022;AF36981;6;l4
27/09/2022;AF36982;3;l1
27/09/2022;AF36983;1;l3
27/09/2022;AF36984;1;l3
27/09/2022;AF36985;3;l1
27/09/2022;AF36986;3;l2
27/09/2022;AF36987;3;l1
27/09/2022;AF36988;6;l3
27/09/2022;AF36989;5;l2
27/09/2022;AF36990;9;l2
