DATA_VENDA;COD_VENDA;COD_PRODUTO;COD_VENDEDOR;CIDADE_LOJA
20/12/2022;148422;6;500006;Curitiba
20/12/2022;148423;6;500002;Curitiba
20/12/2022;148424;6;500001;Belo Horizonte
20/12/2022;148425;1;500001;Belo Horizonte
20/12/2022;148426;9;500006;Curitiba
20/12/2022;148427;4;500006;Rio de Janeiro
20/12/2022;148428;10;500010;Curitiba
20/12/2022;148429;8;500003;Belo Horizonte
20/12/2022;148430;3;500004;São Paulo
20/12/2022;148431;2;500009;Curitiba
20/12/2022;148432;8;500006;Belo Horizonte
20/12/2022;148433;6;500005;Belo Horizonte
20/12/2022;148434;6;500007;Belo Horizonte
20/12/2022;148435;3;500005;Curitiba
20/12/2022;148436;9;500001;Belo Horizonte
20/12/2022;148437;9;500007;Curitiba
20/12/2022;148438;9;500006;São Paulo
20/12/2022;148439;10;500002;Belo Horizonte
20/12/2022;148440;5;500006;Rio de Janeiro
20/12/2022;148441;6;500007;Rio de Janeiro
20/12/2022;148442;3;500005;Rio de Janeiro
20/12/2022;148443;7;500004;Rio de Janeiro
20/12/2022;148444;9;500006;São Paulo
20/12/2022;148445;1;500002;Curitiba
20/12/2022;148446;8;500008;São Paulo
20/12/2022;148447;3;500008;Belo Horizonte
20/12/2022;148448;10;500008;Curitiba
20/12/2022;148449;9;500007;Rio de Janeiro
20/12/2022;148450;6;500006;Curitiba
20/12/2022;148451;2;500007;Curitiba
20/12/2022;148452;2;500009;Belo Horizonte
20/12/2022;148453;4;500006;Curitiba
20/12/2022;148454;5;500007;Curitiba
20/12/2022;148455;2;500008;São Paulo
20/12/2022;148456;6;500006;Rio de Janeiro
20/12/2022;148457;3;500007;São Paulo
20/12/2022;148458;10;500008;Curitiba
20/12/2022;148459;2;500006;Rio de Janeiro
20/12/2022;148460;8;500004;Belo Horizonte
20/12/2022;148461;2;500005;Rio de Janeiro
20/12/2022;148462;9;500001;Rio de Janeiro
20/12/2022;148463;10;500009;Curitiba
20/12/2022;148464;7;500001;São Paulo
20/12/2022;148465;8;500001;Curitiba
20/12/2022;148466;9;500009;Belo Horizonte
20/12/2022;148467;3;500002;Rio de Janeiro
20/12/2022;148468;10;500003;Rio de Janeiro
20/12/2022;148469;9;500009;Rio de Janeiro
20/12/2022;148470;10;500004;Belo Horizonte
20/12/2022;148471;4;500001;Curitiba
20/12/2022;148472;10;500010;Rio de Janeiro
20/12/2022;148473;6;500004;Belo Horizonte
20/12/2022;148474;5;500007;Rio de Janeiro
20/12/2022;148475;8;500001;São Paulo
20/12/2022;148476;1;500004;Curitiba
20/12/2022;148477;2;500010;São Paulo
20/12/2022;148478;3;500006;Curitiba
20/12/2022;148479;10;500008;Belo Horizonte
20/12/2022;148480;10;500008;São Paulo
20/12/2022;148481;1;500004;Curitiba
20/12/2022;148482;3;500008;Belo Horizonte
20/12/2022;148483;6;500001;Belo Horizonte
20/12/2022;148484;1;500010;Curitiba
20/12/2022;148485;2;500006;São Paulo
20/12/2022;148486;4;500005;Rio de Janeiro
20/12/2022;148487;7;500004;Curitiba
20/12/2022;148488;10;500008;Curitiba
20/12/2022;148489;5;500004;Rio de Janeiro
20/12/2022;148490;3;500007;São Paulo
20/12/2022;148491;8;500006;São Paulo
20/12/2022;148492;3;500008;Curitiba
21/12/2022;148493;3;500005;Belo Horizonte
21/12/2022;148494;7;500003;Rio de Janeiro
21/12/2022;148495;7;500006;Curitiba
21/12/2022;148496;4;500005;Belo Horizonte
21/12/2022;148497;6;500005;Curitiba
21/12/2022;148498;9;500008;Curitiba
21/12/2022;148499;4;500006;São Paulo
21/12/2022;148500;2;500004;São Paulo
21/12/2022;148501;3;500010;São Paulo
21/12/2022;148502;7;500006;Belo Horizonte
21/12/2022;148503;1;500001;Belo Horizonte
21/12/2022;148504;4;500004;São Paulo
21/12/2022;148505;4;500007;Rio de Janeiro
21/12/2022;148506;8;500001;São Paulo
21/12/2022;148507;4;500006;Curitiba
21/12/2022;148508;6;500003;Curitiba
21/12/2022;148509;6;500006;São Paulo
21/12/2022;148510;7;500005;Curitiba
21/12/2022;148511;8;500005;Rio de Janeiro
21/12/2022;148512;7;500007;Belo Horizonte
21/12/2022;148513;2;500004;Rio de Janeiro
21/12/2022;148514;10;500008;São Paulo
21/12/2022;148515;5;500004;São Paulo
21/12/2022;148516;10;500004;Belo Horizonte
21/12/2022;148517;10;500002;Curitiba
21/12/2022;148518;5;500007;Curitiba
21/12/2022;148519;8;500005;Belo Horizonte
21/12/2022;148520;6;500004;São Paulo
21/12/2022;148521;1;500005;Belo Horizonte
21/12/2022;148522;5;500007;São Paulo
21/12/2022;148523;10;500004;Curitiba
21/12/2022;148524;6;500007;Rio de Janeiro
21/12/2022;148525;8;500003;São Paulo
21/12/2022;148526;2;500005;São Paulo
21/12/2022;148527;7;500003;Rio de Janeiro
21/12/2022;148528;9;500008;Belo Horizonte
21/12/2022;148529;2;500009;Belo Horizonte
21/12/2022;148530;8;500006;São Paulo
21/12/2022;148531;3;500002;São Paulo
21/12/2022;148532;4;500008;São Paulo
21/12/2022;148533;10;500001;São Paulo
21/12/2022;148534;5;500008;Rio de Janeiro
21/12/2022;148535;1;500008;Rio de Janeiro
21/12/2022;148536;8;500002;Rio de Janeiro
21/12/2022;148537;9;500006;Curitiba
21/12/2022;148538;2;500005;São Paulo
21/12/2022;148539;5;500003;Rio de Janeiro
21/12/2022;148540;6;500010;Curitiba
21/12/2022;148541;3;500006;São Paulo
21/12/2022;148542;6;500010;Belo Horizonte
21/12/2022;148543;1;500002;São Paulo
21/12/2022;148544;6;500004;Curitiba
21/12/2022;148545;7;500001;São Paulo
21/12/2022;148546;5;500006;Rio de Janeiro
21/12/2022;148547;10;500004;Curitiba
21/12/2022;148548;9;500003;Curitiba
21/12/2022;148549;8;500007;São Paulo
21/12/2022;148550;3;500010;Curitiba
21/12/2022;148551;1;500006;Curitiba
21/12/2022;148552;9;500002;Curitiba
21/12/2022;148553;3;500003;Rio de Janeiro
21/12/2022;148554;5;500009;Rio de Janeiro
21/12/2022;148555;1;500004;Curitiba
21/12/2022;148556;7;500010;São Paulo
21/12/2022;148557;1;500004;Curitiba
21/12/2022;148558;4;500004;Belo Horizonte
21/12/2022;148559;4;500006;São Paulo
21/12/2022;148560;6;500001;Belo Horizonte
21/12/2022;148561;7;500006;São Paulo
21/12/2022;148562;7;500004;Belo Horizonte
21/12/2022;148563;4;500010;Curitiba
21/12/2022;148564;3;500001;Belo Horizonte
21/12/2022;148565;2;500009;Curitiba
21/12/2022;148566;4;500010;Curitiba
21/12/2022;148567;1;500002;Belo Horizonte
21/12/2022;148568;6;500006;Rio de Janeiro
21/12/2022;148569;5;500003;Belo Horizonte
21/12/2022;148570;9;500009;São Paulo
21/12/2022;148571;1;500006;São Paulo
21/12/2022;148572;10;500003;São Paulo
21/12/2022;148573;1;500006;Belo Horizonte
21/12/2022;148574;9;500006;São Paulo
21/12/2022;148575;8;500010;Rio de Janeiro
21/12/2022;148576;4;500009;São Paulo
21/12/2022;148577;5;500003;Rio de Janeiro
21/12/2022;148578;1;500010;Belo Horizonte
21/12/2022;148579;6;500001;São Paulo
21/12/2022;148580;9;500007;Rio de Janeiro
21/12/2022;148581;4;500005;Rio de Janeiro
21/12/2022;148582;10;500009;Rio de Janeiro
21/12/2022;148583;7;500005;Curitiba
21/12/2022;148584;8;500001;Rio de Janeiro
21/12/2022;148585;9;500002;Belo Horizonte
21/12/2022;148586;6;500010;Rio de Janeiro
21/12/2022;148587;10;500008;Belo Horizonte
21/12/2022;148588;9;500002;Rio de Janeiro
21/12/2022;148589;2;500003;Rio de Janeiro
21/12/2022;148590;2;500007;Belo Horizonte
21/12/2022;148591;4;500008;São Paulo
21/12/2022;148592;1;500004;Rio de Janeiro
21/12/2022;148593;7;500001;Rio de Janeiro
21/12/2022;148594;6;500005;Rio de Janeiro
21/12/2022;148595;9;500010;Rio de Janeiro
21/12/2022;148596;6;500003;Curitiba
21/12/2022;148597;9;500003;Curitiba
21/12/2022;148598;10;500007;São Paulo
21/12/2022;148599;7;500009;Belo Horizonte
21/12/2022;148600;6;500009;Rio de Janeiro
21/12/2022;148601;4;500008;São Paulo
21/12/2022;148602;8;500010;Curitiba
21/12/2022;148603;3;500003;São Paulo
21/12/2022;148604;3;500005;Rio de Janeiro
21/12/2022;148605;5;500005;Rio de Janeiro
21/12/2022;148606;3;500009;Curitiba
21/12/2022;148607;3;500001;Rio de Janeiro
21/12/2022;148608;1;500005;Rio de Janeiro
21/12/2022;148609;10;500002;Curitiba
21/12/2022;148610;7;500002;Curitiba
21/12/2022;148611;6;500003;Belo Horizonte
21/12/2022;148612;2;500009;Belo Horizonte
21/12/2022;148613;2;500001;Rio de Janeiro
21/12/2022;148614;9;500007;São Paulo
21/12/2022;148615;6;500005;São Paulo
21/12/2022;148616;4;500009;São Paulo
21/12/2022;148617;2;500006;São Paulo
21/12/2022;148618;8;500003;Curitiba
21/12/2022;148619;6;500006;Rio de Janeiro
22/12/2022;148620;3;500004;Curitiba
22/12/2022;148621;5;500010;São Paulo
22/12/2022;148622;3;500005;Rio de Janeiro
22/12/2022;148623;7;500010;Curitiba
22/12/2022;148624;1;500009;São Paulo
22/12/2022;148625;1;500003;Belo Horizonte
22/12/2022;148626;9;500004;Belo Horizonte
22/12/2022;148627;4;500004;São Paulo
22/12/2022;148628;2;500005;Curitiba
22/12/2022;148629;4;500003;Rio de Janeiro
22/12/2022;148630;7;500007;Rio de Janeiro
22/12/2022;148631;1;500001;Belo Horizonte
22/12/2022;148632;1;500006;Belo Horizonte
22/12/2022;148633;3;500009;Curitiba
22/12/2022;148634;10;500005;Rio de Janeiro
22/12/2022;148635;1;500009;Belo Horizonte
22/12/2022;148636;5;500001;Curitiba
22/12/2022;148637;8;500008;São Paulo
22/12/2022;148638;4;500005;Rio de Janeiro
22/12/2022;148639;4;500006;Belo Horizonte
22/12/2022;148640;10;500005;Curitiba
22/12/2022;148641;3;500009;Rio de Janeiro
22/12/2022;148642;10;500006;Curitiba
22/12/2022;148643;9;500010;Belo Horizonte
22/12/2022;148644;1;500010;Rio de Janeiro
22/12/2022;148645;3;500008;São Paulo
22/12/2022;148646;5;500004;Curitiba
22/12/2022;148647;5;500002;Rio de Janeiro
22/12/2022;148648;3;500010;Belo Horizonte
22/12/2022;148649;8;500009;Belo Horizonte
22/12/2022;148650;7;500009;Curitiba
22/12/2022;148651;10;500005;São Paulo
22/12/2022;148652;3;500008;Belo Horizonte
22/12/2022;148653;3;500004;Curitiba
22/12/2022;148654;6;500001;Belo Horizonte
22/12/2022;148655;9;500002;Rio de Janeiro
22/12/2022;148656;5;500010;Belo Horizonte
22/12/2022;148657;8;500004;Rio de Janeiro
22/12/2022;148658;9;500006;Curitiba
22/12/2022;148659;5;500009;Rio de Janeiro
22/12/2022;148660;4;500006;Belo Horizonte
22/12/2022;148661;4;500003;Curitiba
22/12/2022;148662;6;500002;Belo Horizonte
22/12/2022;148663;2;500007;Rio de Janeiro
22/12/2022;148664;6;500009;Belo Horizonte
22/12/2022;148665;3;500004;Belo Horizonte
22/12/2022;148666;2;500010;Curitiba
22/12/2022;148667;7;500004;Rio de Janeiro
22/12/2022;148668;3;500005;Curitiba
22/12/2022;148669;10;500010;Rio de Janeiro
22/12/2022;148670;1;500009;Belo Horizonte
22/12/2022;148671;3;500001;Curitiba
22/12/2022;148672;6;500003;Curitiba
22/12/2022;148673;7;500004;Curitiba
22/12/2022;148674;5;500005;Belo Horizonte
22/12/2022;148675;6;500004;São Paulo
22/12/2022;148676;3;500002;Rio de Janeiro
22/12/2022;148677;10;500006;Belo Horizonte
22/12/2022;148678;6;500004;São Paulo
22/12/2022;148679;7;500002;Rio de Janeiro
22/12/2022;148680;10;500007;Rio de Janeiro
22/12/2022;148681;7;500002;Curitiba
22/12/2022;148682;3;500002;Belo Horizonte
22/12/2022;148683;3;500006;Rio de Janeiro
22/12/2022;148684;9;500008;Rio de Janeiro
22/12/2022;148685;6;500010;São Paulo
22/12/2022;148686;3;500007;Curitiba
22/12/2022;148687;10;500004;São Paulo
22/12/2022;148688;2;500003;São Paulo
22/12/2022;148689;4;500003;Rio de Janeiro
22/12/2022;148690;2;500005;São Paulo
22/12/2022;148691;3;500009;Belo Horizonte
22/12/2022;148692;3;500009;Curitiba
22/12/2022;148693;4;500002;São Paulo
22/12/2022;148694;6;500008;Belo Horizonte
22/12/2022;148695;4;500008;Rio de Janeiro
22/12/2022;148696;6;500009;Curitiba
22/12/2022;148697;1;500006;Curitiba
22/12/2022;148698;4;500007;Curitiba
22/12/2022;148699;10;500007;São Paulo
22/12/2022;148700;3;500005;Rio de Janeiro
22/12/2022;148701;6;500009;Curitiba
22/12/2022;148702;1;500008;Curitiba
22/12/2022;148703;5;500003;São Paulo
22/12/2022;148704;4;500003;Belo Horizonte
22/12/2022;148705;4;500008;São Paulo
22/12/2022;148706;1;500002;São Paulo
22/12/2022;148707;5;500002;Rio de Janeiro
22/12/2022;148708;4;500003;Belo Horizonte
22/12/2022;148709;9;500002;Belo Horizonte
22/12/2022;148710;4;500006;Curitiba
22/12/2022;148711;5;500001;Rio de Janeiro
22/12/2022;148712;4;500006;Belo Horizonte
22/12/2022;148713;1;500008;Curitiba
22/12/2022;148714;7;500009;Curitiba
22/12/2022;148715;7;500003;São Paulo
22/12/2022;148716;9;500001;São Paulo
22/12/2022;148717;2;500002;Curitiba
22/12/2022;148718;3;500009;Rio de Janeiro
22/12/2022;148719;1;500006;Belo Horizonte
22/12/2022;148720;1;500007;Curitiba
22/12/2022;148721;4;500007;Rio de Janeiro
22/12/2022;148722;3;500006;Rio de Janeiro
22/12/2022;148723;10;500005;São Paulo
22/12/2022;148724;6;500010;Curitiba
22/12/2022;148725;1;500002;São Paulo
22/12/2022;148726;4;500001;Rio de Janeiro
22/12/2022;148727;7;500003;Curitiba
22/12/2022;148728;8;500004;Curitiba
22/12/2022;148729;10;500002;Rio de Janeiro
22/12/2022;148730;9;500007;Rio de Janeiro
22/12/2022;148731;2;500008;Curitiba
22/12/2022;148732;6;500008;Rio de Janeiro
22/12/2022;148733;10;500004;Curitiba
22/12/2022;148734;9;500003;São Paulo
22/12/2022;148735;8;500003;Rio de Janeiro
22/12/2022;148736;2;500009;Belo Horizonte
22/12/2022;148737;6;500005;Rio de Janeiro
22/12/2022;148738;4;500004;Rio de Janeiro
22/12/2022;148739;4;500007;Curitiba
22/12/2022;148740;10;500008;São Paulo
22/12/2022;148741;3;500003;Curitiba
22/12/2022;148742;8;500009;Curitiba
22/12/2022;148743;4;500001;Curitiba
22/12/2022;148744;5;500005;Rio de Janeiro
22/12/2022;148745;9;500007;São Paulo
22/12/2022;148746;2;500008;São Paulo
22/12/2022;148747;4;500006;São Paulo
22/12/2022;148748;1;500003;Rio de Janeiro
22/12/2022;148749;5;500001;São Paulo
22/12/2022;148750;3;500009;Belo Horizonte
22/12/2022;148751;9;500006;Belo Horizonte
22/12/2022;148752;2;500005;Belo Horizonte
22/12/2022;148753;7;500003;Curitiba
22/12/2022;148754;10;500003;Rio de Janeiro
22/12/2022;148755;7;500006;Curitiba
22/12/2022;148756;1;500004;Rio de Janeiro
22/12/2022;148757;10;500003;São Paulo
22/12/2022;148758;8;500006;Curitiba
22/12/2022;148759;1;500006;Belo Horizonte
22/12/2022;148760;10;500005;Rio de Janeiro
22/12/2022;148761;10;500005;Curitiba
22/12/2022;148762;8;500010;São Paulo
22/12/2022;148763;9;500009;Rio de Janeiro
22/12/2022;148764;6;500005;Belo Horizonte
22/12/2022;148765;8;500006;Belo Horizonte
22/12/2022;148766;3;500006;Curitiba
22/12/2022;148767;9;500003;Curitiba
22/12/2022;148768;2;500001;Belo Horizonte
23/12/2022;148769;10;500005;Belo Horizonte
23/12/2022;148770;9;500010;Rio de Janeiro
23/12/2022;148771;4;500006;Rio de Janeiro
23/12/2022;148772;10;500010;São Paulo
23/12/2022;148773;2;500004;Belo Horizonte
23/12/2022;148774;2;500007;Belo Horizonte
23/12/2022;148775;2;500004;Curitiba
23/12/2022;148776;2;500006;São Paulo
23/12/2022;148777;1;500001;Belo Horizonte
23/12/2022;148778;10;500004;São Paulo
23/12/2022;148779;1;500004;Rio de Janeiro
23/12/2022;148780;3;500003;Belo Horizonte
23/12/2022;148781;8;500004;São Paulo
23/12/2022;148782;5;500006;Curitiba
23/12/2022;148783;8;500004;São Paulo
23/12/2022;148784;6;500008;Belo Horizonte
23/12/2022;148785;2;500002;São Paulo
23/12/2022;148786;5;500004;Curitiba
23/12/2022;148787;9;500001;Rio de Janeiro
23/12/2022;148788;9;500006;São Paulo
23/12/2022;148789;7;500009;Curitiba
23/12/2022;148790;9;500009;Rio de Janeiro
23/12/2022;148791;4;500001;Belo Horizonte
23/12/2022;148792;5;500009;Belo Horizonte
23/12/2022;148793;6;500006;Curitiba
23/12/2022;148794;6;500003;Rio de Janeiro
23/12/2022;148795;8;500007;Curitiba
23/12/2022;148796;7;500007;São Paulo
23/12/2022;148797;8;500001;Curitiba
23/12/2022;148798;3;500003;Curitiba
23/12/2022;148799;2;500007;Curitiba
23/12/2022;148800;3;500009;Curitiba
23/12/2022;148801;8;500005;Belo Horizonte
23/12/2022;148802;6;500006;Rio de Janeiro
23/12/2022;148803;4;500007;Belo Horizonte
23/12/2022;148804;8;500006;Rio de Janeiro
23/12/2022;148805;8;500007;São Paulo
23/12/2022;148806;9;500009;Rio de Janeiro
23/12/2022;148807;4;500005;Belo Horizonte
23/12/2022;148808;3;500007;Curitiba
23/12/2022;148809;6;500005;Belo Horizonte
23/12/2022;148810;4;500003;Curitiba
23/12/2022;148811;3;500003;São Paulo
23/12/2022;148812;3;500001;Rio de Janeiro
23/12/2022;148813;8;500005;Curitiba
23/12/2022;148814;1;500003;Curitiba
23/12/2022;148815;9;500009;Rio de Janeiro
23/12/2022;148816;9;500004;Rio de Janeiro
23/12/2022;148817;7;500003;São Paulo
23/12/2022;148818;7;500005;Rio de Janeiro
23/12/2022;148819;4;500004;Curitiba
23/12/2022;148820;2;500001;Curitiba
23/12/2022;148821;6;500003;São Paulo
23/12/2022;148822;7;500005;Rio de Janeiro
23/12/2022;148823;8;500005;Curitiba
23/12/2022;148824;3;500007;Belo Horizonte
23/12/2022;148825;7;500010;São Paulo
23/12/2022;148826;7;500010;São Paulo
23/12/2022;148827;10;500009;Rio de Janeiro
23/12/2022;148828;6;500008;São Paulo
23/12/2022;148829;10;500009;Curitiba
23/12/2022;148830;3;500002;Belo Horizonte
23/12/2022;148831;2;500003;Rio de Janeiro
23/12/2022;148832;9;500010;São Paulo
23/12/2022;148833;7;500010;São Paulo
23/12/2022;148834;7;500009;São Paulo
23/12/2022;148835;3;500008;Curitiba
23/12/2022;148836;10;500008;Curitiba
23/12/2022;148837;6;500009;Rio de Janeiro
23/12/2022;148838;6;500006;Belo Horizonte
23/12/2022;148839;4;500002;Belo Horizonte
23/12/2022;148840;8;500007;São Paulo
23/12/2022;148841;6;500005;Curitiba
23/12/2022;148842;5;500001;Curitiba
23/12/2022;148843;1;500002;Belo Horizonte
23/12/2022;148844;7;500006;Belo Horizonte
23/12/2022;148845;6;500001;Rio de Janeiro
23/12/2022;148846;2;500010;Rio de Janeiro
23/12/2022;148847;8;500003;Rio de Janeiro
23/12/2022;148848;3;500009;Rio de Janeiro
23/12/2022;148849;10;500007;Curitiba
23/12/2022;148850;3;500005;Belo Horizonte
23/12/2022;148851;5;500001;Curitiba
23/12/2022;148852;10;500009;Rio de Janeiro
23/12/2022;148853;7;500003;Belo Horizonte
23/12/2022;148854;7;500009;Belo Horizonte
23/12/2022;148855;5;500002;Curitiba
23/12/2022;148856;9;500007;Rio de Janeiro
23/12/2022;148857;9;500009;Rio de Janeiro
23/12/2022;148858;10;500006;Curitiba
23/12/2022;148859;2;500009;Rio de Janeiro
23/12/2022;148860;7;500006;São Paulo
23/12/2022;148861;7;500006;São Paulo
23/12/2022;148862;7;500008;Rio de Janeiro
23/12/2022;148863;5;500006;São Paulo
23/12/2022;148864;3;500001;Belo Horizonte
23/12/2022;148865;10;500007;Curitiba
23/12/2022;148866;9;500001;São Paulo
23/12/2022;148867;2;500008;Belo Horizonte
23/12/2022;148868;1;500006;Rio de Janeiro
23/12/2022;148869;1;500006;Belo Horizonte
23/12/2022;148870;4;500010;Belo Horizonte
23/12/2022;148871;8;500001;Rio de Janeiro
23/12/2022;148872;7;500009;Rio de Janeiro
23/12/2022;148873;8;500005;Rio de Janeiro
23/12/2022;148874;7;500007;Rio de Janeiro
23/12/2022;148875;2;500001;Curitiba
23/12/2022;148876;6;500004;Curitiba
23/12/2022;148877;8;500009;Rio de Janeiro
23/12/2022;148878;5;500009;São Paulo
23/12/2022;148879;8;500001;Belo Horizonte
23/12/2022;148880;9;500007;Rio de Janeiro
23/12/2022;148881;10;500010;Curitiba
23/12/2022;148882;3;500009;Rio de Janeiro
23/12/2022;148883;5;500002;Belo Horizonte
23/12/2022;148884;10;500003;São Paulo
24/12/2022;148885;1;500010;Rio de Janeiro
24/12/2022;148886;1;500005;Rio de Janeiro
24/12/2022;148887;9;500009;São Paulo
24/12/2022;148888;5;500002;Curitiba
24/12/2022;148889;9;500003;Belo Horizonte
24/12/2022;148890;2;500002;Rio de Janeiro
24/12/2022;148891;3;500003;São Paulo
24/12/2022;148892;8;500008;Belo Horizonte
24/12/2022;148893;9;500009;São Paulo
24/12/2022;148894;1;500010;São Paulo
24/12/2022;148895;4;500001;Rio de Janeiro
24/12/2022;148896;7;500001;Curitiba
24/12/2022;148897;1;500007;Rio de Janeiro
24/12/2022;148898;8;500004;Belo Horizonte
24/12/2022;148899;2;500006;Belo Horizonte
24/12/2022;148900;4;500002;Belo Horizonte
24/12/2022;148901;2;500005;São Paulo
24/12/2022;148902;2;500010;São Paulo
24/12/2022;148903;10;500001;Rio de Janeiro
24/12/2022;148904;10;500004;Curitiba
24/12/2022;148905;3;500002;São Paulo
24/12/2022;148906;3;500003;São Paulo
24/12/2022;148907;1;500009;Belo Horizonte
24/12/2022;148908;9;500008;Belo Horizonte
24/12/2022;148909;10;500004;Curitiba
24/12/2022;148910;4;500006;Curitiba
24/12/2022;148911;2;500006;São Paulo
24/12/2022;148912;10;500002;Curitiba
24/12/2022;148913;8;500005;São Paulo
24/12/2022;148914;10;500005;São Paulo
24/12/2022;148915;6;500001;Curitiba
24/12/2022;148916;6;500002;Rio de Janeiro
24/12/2022;148917;6;500006;Belo Horizonte
24/12/2022;148918;7;500009;São Paulo
24/12/2022;148919;8;500007;Rio de Janeiro
24/12/2022;148920;9;500010;Rio de Janeiro
24/12/2022;148921;4;500003;São Paulo
24/12/2022;148922;1;500006;Belo Horizonte
24/12/2022;148923;10;500001;Curitiba
24/12/2022;148924;9;500002;São Paulo
24/12/2022;148925;3;500002;Rio de Janeiro
24/12/2022;148926;6;500004;Rio de Janeiro
24/12/2022;148927;10;500005;São Paulo
24/12/2022;148928;10;500004;Rio de Janeiro
24/12/2022;148929;10;500001;Curitiba
24/12/2022;148930;1;500006;Rio de Janeiro
24/12/2022;148931;7;500003;Rio de Janeiro
24/12/2022;148932;8;500010;Curitiba
24/12/2022;148933;7;500005;Belo Horizonte
24/12/2022;148934;5;500007;Curitiba
24/12/2022;148935;2;500005;Belo Horizonte
24/12/2022;148936;2;500006;Rio de Janeiro
24/12/2022;148937;10;500007;Rio de Janeiro
24/12/2022;148938;7;500005;Belo Horizonte
24/12/2022;148939;6;500010;Belo Horizonte
24/12/2022;148940;8;500005;Belo Horizonte
24/12/2022;148941;6;500001;Belo Horizonte
24/12/2022;148942;9;500001;Rio de Janeiro
24/12/2022;148943;5;500007;Rio de Janeiro
24/12/2022;148944;2;500010;São Paulo
24/12/2022;148945;10;500010;Belo Horizonte
24/12/2022;148946;5;500006;São Paulo
24/12/2022;148947;1;500005;Belo Horizonte
24/12/2022;148948;2;500001;Curitiba
24/12/2022;148949;9;500002;São Paulo
24/12/2022;148950;2;500005;Curitiba
24/12/2022;148951;10;500005;São Paulo
24/12/2022;148952;5;500004;Rio de Janeiro
24/12/2022;148953;8;500002;Rio de Janeiro
24/12/2022;148954;4;500002;Curitiba
24/12/2022;148955;2;500007;Curitiba
24/12/2022;148956;2;500007;São Paulo
24/12/2022;148957;7;500010;Curitiba
24/12/2022;148958;2;500004;Curitiba
24/12/2022;148959;5;500001;Belo Horizonte
24/12/2022;148960;7;500001;Belo Horizonte
24/12/2022;148961;10;500001;São Paulo
24/12/2022;148962;10;500005;São Paulo
24/12/2022;148963;1;500001;São Paulo
24/12/2022;148964;1;500007;Belo Horizonte
24/12/2022;148965;8;500005;Belo Horizonte
24/12/2022;148966;1;500009;Belo Horizonte
24/12/2022;148967;9;500009;São Paulo
24/12/2022;148968;9;500001;Rio de Janeiro
24/12/2022;148969;9;500004;Rio de Janeiro
24/12/2022;148970;4;500005;Curitiba
24/12/2022;148971;6;500010;Belo Horizonte
24/12/2022;148972;8;500009;Belo Horizonte
24/12/2022;148973;4;500005;São Paulo
24/12/2022;148974;2;500007;Belo Horizonte
24/12/2022;148975;7;500003;Rio de Janeiro
24/12/2022;148976;1;500010;São Paulo
24/12/2022;148977;5;500008;Rio de Janeiro
24/12/2022;148978;4;500008;Belo Horizonte
24/12/2022;148979;3;500008;São Paulo
24/12/2022;148980;10;500001;Rio de Janeiro
24/12/2022;148981;9;500008;Belo Horizonte
24/12/2022;148982;10;500003;São Paulo
24/12/2022;148983;10;500010;Curitiba
24/12/2022;148984;10;500008;Curitiba
24/12/2022;148985;8;500009;Curitiba
24/12/2022;148986;3;500006;Rio de Janeiro
24/12/2022;148987;10;500009;Curitiba
24/12/2022;148988;10;500003;Curitiba
24/12/2022;148989;3;500005;Belo Horizonte
24/12/2022;148990;3;500002;Belo Horizonte
24/12/2022;148991;9;500007;Belo Horizonte
24/12/2022;148992;4;500005;Rio de Janeiro
24/12/2022;148993;10;500008;São Paulo
24/12/2022;148994;1;500006;São Paulo
24/12/2022;148995;7;500009;São Paulo
24/12/2022;148996;6;500003;Curitiba
24/12/2022;148997;6;500005;Belo Horizonte
24/12/2022;148998;7;500006;Rio de Janeiro
24/12/2022;148999;5;500004;Rio de Janeiro
24/12/2022;149000;4;500002;Rio de Janeiro
24/12/2022;149001;10;500004;Rio de Janeiro
24/12/2022;149002;4;500003;Belo Horizonte
24/12/2022;149003;7;500002;Belo Horizonte
24/12/2022;149004;7;500009;Belo Horizonte
24/12/2022;149005;6;500010;Curitiba
24/12/2022;149006;6;500002;Belo Horizonte
24/12/2022;149007;3;500010;Belo Horizonte
24/12/2022;149008;7;500006;Curitiba
24/12/2022;149009;7;500006;Belo Horizonte
24/12/2022;149010;9;500004;Rio de Janeiro
24/12/2022;149011;1;500003;Rio de Janeiro
24/12/2022;149012;9;500001;Belo Horizonte
24/12/2022;149013;9;500008;São Paulo
24/12/2022;149014;5;500010;Rio de Janeiro
24/12/2022;149015;4;500010;Curitiba
24/12/2022;149016;2;500010;Curitiba
24/12/2022;149017;7;500006;Rio de Janeiro
24/12/2022;149018;9;500007;Belo Horizonte
24/12/2022;149019;7;500007;Belo Horizonte
24/12/2022;149020;3;500008;São Paulo
24/12/2022;149021;4;500008;Belo Horizonte
24/12/2022;149022;4;500005;Rio de Janeiro
25/12/2022;149023;6;500010;Belo Horizonte
25/12/2022;149024;5;500004;Rio de Janeiro
25/12/2022;149025;6;500008;São Paulo
25/12/2022;149026;3;500005;São Paulo
25/12/2022;149027;5;500004;Curitiba
25/12/2022;149028;10;500001;Belo Horizonte
25/12/2022;149029;8;500004;Rio de Janeiro
25/12/2022;149030;1;500004;São Paulo
25/12/2022;149031;8;500007;Belo Horizonte
25/12/2022;149032;2;500002;Belo Horizonte
